,pool_price ($/MWh),Grid Power Flow (MW),Battery Output (MW),Charging Power (MW),Discharging Power (MW),State-of-charge (SOC),Charge Status
2025-05-18 04:00:00,12.07,8494.0,-9.0,-9.0,0.0,0.9275,1
2025-05-18 05:00:00,13.74,8445.47,-0.47,-0.47,0.0,0.95,1
2025-05-18 06:00:00,15.2,8427.0,0.0,0.0,0.0,0.95,0
2025-05-18 07:00:00,17.63,8559.0,0.0,0.0,0.0,0.95,0
2025-05-18 08:00:00,18.52,8749.85,7.15,0.0,7.15,0.5737,0
2025-05-18 09:00:00,18.82,8930.0,9.0,0.0,9.0,0.1,0
2025-05-18 10:00:00,18.47,9099.0,0.0,0.0,0.0,0.1,0
2025-05-18 11:00:00,18.4,6867.26,0.0,0.0,0.0,0.1,0
2025-05-18 12:00:00,17.9,6806.91,0.0,0.0,0.0,0.1,0
2025-05-18 13:00:00,15.25,6672.42,0.0,0.0,0.0,0.1,0
2025-05-18 14:00:00,12.49,6445.36,0.0,0.0,0.0,0.1,0
2025-05-18 15:00:00,11.66,6313.42,0.0,0.0,0.0,0.1,0
2025-05-18 16:00:00,10.95,6345.34,-9.0,-9.0,0.0,0.5275,1
2025-05-18 17:00:00,11.07,6530.94,-0.97,-0.97,0.0,0.5737,1
2025-05-18 18:00:00,11.88,6643.27,0.0,0.0,0.0,0.5737,0
2025-05-18 19:00:00,12.03,6700.73,0.0,0.0,0.0,0.5737,0
2025-05-18 20:00:00,12.84,6800.63,9.0,0.0,9.0,0.1,0
2025-05-18 21:00:00,11.42,6952.67,0.0,0.0,0.0,0.1,0
2025-05-18 22:00:00,9.83,7000.35,-8.89,-8.89,0.0,0.5225,1
2025-05-18 23:00:00,8.3,6908.29,-9.0,-9.0,0.0,0.95,1
2025-05-19 00:00:00,10.07,6957.94,0.0,0.0,0.0,0.95,0
2025-05-19 01:00:00,10.89,7028.9,0.0,0.0,0.0,0.95,0
2025-05-19 02:00:00,12.22,7140.69,0.0,0.0,0.0,0.95,0
2025-05-19 03:00:00,13.43,7228.29,0.0,0.0,0.0,0.95,0
2025-05-19 04:00:00,15.63,7298.47,0.0,0.0,0.0,0.95,0
2025-05-19 05:00:00,18.94,7318.1,0.0,0.0,0.0,0.95,0
2025-05-19 06:00:00,20.9,7270.57,9.0,0.0,9.0,0.4763,0
2025-05-19 07:00:00,20.85,7299.91,7.15,0.0,7.15,0.1,0
2025-05-19 08:00:00,20.18,7355.0,0.0,0.0,0.0,0.1,0
2025-05-19 09:00:00,19.18,7372.36,0.0,0.0,0.0,0.1,0
2025-05-19 10:00:00,16.4,7255.13,0.0,0.0,0.0,0.1,0
